0.000000	-0.000046	0.000018	0.000000	-0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000
0.100000	-0.000048	0.000014	0.000000	-0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000
0.200000	-0.000050	0.000010	0.000000	-0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000
0.300000	-0.000051	0.000006	0.000000	-0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000
0.400000	-0.000052	0.000002	0.000000	-0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000
0.500000	-0.000053	-0.000003	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
0.600000	-0.000053	-0.000008	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
0.700000	-0.000053	-0.000012	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
0.800000	-0.000052	-0.000017	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
0.900000	-0.000051	-0.000022	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000
1.000000	-0.000050	-0.000027	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000
1.100000	-0.000048	-0.000031	0.000000	-0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000
1.200000	-0.000046	-0.000036	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000
1.300000	-0.000043	-0.000040	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000
1.400000	-0.000040	-0.000045	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000
1.500000	-0.000036	-0.000049	-0.000000	0.000000	0.000000	-0.000001	0.000000	-0.000000	0.000000
1.600000	-0.000032	-0.000053	-0.000000	0.000000	0.000000	-0.000001	0.000000	0.000000	0.000000
1.700000	-0.000028	-0.000056	-0.000000	0.000000	0.000000	-0.000001	0.000000	-0.000000	0.000000
1.800000	-0.000023	-0.000059	-0.000000	0.000000	0.000000	-0.000001	0.000000	-0.000000	0.000000
1.900000	-0.000018	-0.000062	-0.000000	0.000000	-0.000000	-0.000001	0.000000	-0.000000	0.000000
2.000000	-0.000013	-0.000065	-0.000000	0.000000	-0.000000	-0.000001	0.000000	-0.000000	0.000000
2.100000	-0.000007	-0.000067	-0.000000	0.000000	-0.000000	-0.000001	-0.000000	-0.000000	0.000000
2.200000	-0.000001	-0.000068	-0.000000	0.000000	-0.000000	-0.000001	-0.000000	-0.000000	0.000000
2.300000	0.000005	-0.000069	-0.000000	0.000000	-0.000000	-0.000001	-0.000000	-0.000000	0.000000
2.400000	0.000011	-0.000070	-0.000000	0.000000	-0.000000	-0.000001	-0.000000	-0.000000	0.000000
2.500000	0.000017	-0.000070	-0.000000	0.000000	-0.000000	-0.000001	-0.000000	-0.000000	0.000000
2.600000	0.000023	-0.000069	-0.000000	0.000000	-0.000000	-0.000001	-0.000000	-0.000000	0.000000
2.700000	0.000030	-0.000068	-0.000000	0.000000	-0.000000	-0.000001	-0.000000	-0.000000	0.000000
2.800000	0.000036	-0.000066	-0.000000	0.000000	-0.000001	-0.000001	-0.000000	-0.000000	0.000000
2.900000	0.000042	-0.000064	-0.000000	0.000000	-0.000001	-0.000001	-0.000000	-0.000000	0.000000
3.000000	0.000048	-0.000061	-0.000000	0.000000	-0.000001	-0.000001	-0.000000	-0.000000	0.000000
3.100000	0.000054	-0.000058	-0.000000	0.000000	-0.000001	-0.000001	-0.000000	-0.000000	0.000000
3.200000	0.000060	-0.000054	-0.000000	0.000000	-0.000001	-0.000001	-0.000000	-0.000000	0.000000
3.300000	0.000065	-0.000049	-0.000000	0.000000	-0.000001	-0.000001	-0.000000	-0.000000	0.000000
3.400000	0.000070	-0.000044	-0.000000	0.000000	-0.000001	-0.000000	-0.000000	-0.000000	0.000000
3.500000	0.000075	-0.000039	-0.000000	0.000000	-0.000001	-0.000000	-0.000000	-0.000000	0.000000
3.600000	0.000079	-0.000033	-0.000000	0.000000	-0.000001	-0.000000	-0.000000	-0.000000	0.000000
3.700000	0.000082	-0.000026	-0.000000	0.000000	-0.000001	-0.000000	-0.000000	-0.000000	0.000000
3.800000	0.000086	-0.000020	-0.000000	0.000000	-0.000001	-0.000000	-0.000000	-0.000000	0.000000
3.900000	0.000088	-0.000012	-0.000000	0.000000	-0.000001	-0.000000	-0.000000	-0.000000	0.000000
4.000000	0.000090	-0.000005	-0.000000	0.000000	-0.000001	-0.000000	-0.000000	-0.000000	0.000000
4.100000	0.000091	0.000003	-0.000000	0.000000	-0.000001	0.000000	-0.000000	-0.000000	0.000000
4.200000	0.000092	0.000011	-0.000000	0.000000	-0.000001	0.000000	-0.000000	-0.000000	0.000000
4.300000	0.000092	0.000019	-0.000000	0.000000	-0.000001	0.000000	-0.000000	-0.000000	0.000000
4.400000	0.000091	0.000027	-0.000000	0.000000	-0.000001	0.000000	-0.000000	-0.000000	0.000000
4.500000	0.000089	0.000036	-0.000000	0.000000	-0.000001	0.000000	-0.000000	-0.000000	0.000000
4.600000	0.000087	0.000044	-0.000000	0.000000	-0.000001	0.000000	-0.000000	-0.000000	0.000000
4.700000	0.000084	0.000052	0.000000	0.000000	-0.000001	0.000001	-0.000000	-0.000000	0.000000
4.800000	0.000080	0.000060	0.000000	0.000000	-0.000000	0.000001	-0.000000	-0.000000	0.000000
4.900000	0.000076	0.000068	0.000000	0.000000	-0.000000	0.000001	-0.000000	-0.000000	0.000000
5.000000	0.000070	0.000076	0.000000	0.000000	-0.000000	0.000001	0.000000	-0.000000	0.000000
5.100000	0.000064	0.000083	0.000000	0.000000	-0.000000	0.000001	0.000000	-0.000000	0.000000
5.200000	0.000058	0.000089	0.000000	-0.000000	-0.000000	0.000001	0.000000	-0.000000	0.000000
5.300000	0.000050	0.000096	0.000000	-0.000000	-0.000000	0.000001	0.000000	-0.000000	0.000000
5.400000	0.000042	0.000101	0.000000	-0.000000	-0.000000	0.000001	0.000000	-0.000000	0.000000
5.500000	0.000034	0.000106	0.000000	-0.000000	0.000000	0.000001	0.000000	-0.000000	0.000000
5.600000	0.000025	0.000111	0.000000	-0.000000	0.000000	0.000001	0.000000	-0.000000	0.000000
5.700000	0.000015	0.000114	0.000000	-0.000000	0.000000	0.000001	0.000000	-0.000000	0.000000
5.800000	0.000005	0.000117	0.000000	-0.000000	0.000000	0.000001	0.000000	-0.000000	0.000000
5.900000	-0.000005	0.000119	0.000000	-0.000000	0.000000	0.000001	0.000000	-0.000000	0.000000
6.000000	-0.000016	0.000120	0.000000	-0.000000	0.000001	0.000001	0.000000	-0.000000	0.000000
6.100000	-0.000027	0.000121	0.000000	-0.000000	0.000001	0.000001	0.000000	-0.000000	0.000000
6.200000	-0.000037	0.000120	0.000000	-0.000000	0.000001	0.000001	0.000000	-0.000000	0.000000
6.300000	-0.000048	0.000118	0.000000	-0.000000	0.000001	0.000001	0.000000	-0.000000	0.000000
6.400000	-0.000059	0.000116	0.000000	-0.000000	0.000001	0.000001	0.000000	-0.000000	0.000000
6.500000	-0.000070	0.000112	0.000000	-0.000000	0.000001	0.000001	0.000000	-0.000000	0.000000
6.600000	-0.000081	0.000107	0.000000	-0.000000	0.000001	0.000001	0.000000	-0.000000	0.000000
6.700000	-0.000091	0.000102	0.000000	-0.000000	0.000001	0.000001	0.000000	-0.000000	0.000000
6.800000	-0.000101	0.000095	0.000000	-0.000000	0.000001	0.000001	0.000000	-0.000000	0.000000
6.900000	-0.000110	0.000088	0.000000	-0.000000	0.000001	0.000001	0.000000	-0.000000	0.000000
7.000000	-0.000119	0.000079	0.000000	-0.000000	0.000001	0.000001	0.000000	-0.000000	0.000000
7.100000	-0.000127	0.000070	0.000000	-0.000000	0.000001	0.000001	0.000000	-0.000000	0.000000
7.200000	-0.000134	0.000060	0.000000	-0.000000	0.000001	0.000001	0.000000	-0.000000	0.000000
7.300000	-0.000141	0.000049	0.000000	-0.000000	0.000001	0.000000	0.000000	-0.000000	0.000000
7.400000	-0.000147	0.000037	0.000000	-0.000000	0.000001	0.000000	0.000000	-0.000000	0.000000
7.500000	-0.000151	0.000025	0.000000	-0.000000	0.000001	0.000000	0.000000	-0.000000	0.000000
7.600000	-0.000155	0.000012	0.000000	-0.000000	0.000001	0.000000	0.000000	-0.000000	0.000000
7.700000	-0.000157	-0.000002	0.000000	-0.000000	0.000001	-0.000000	0.000000	-0.000000	0.000000
7.800000	-0.000159	-0.000015	0.000000	-0.000000	0.000001	-0.000000	0.000000	-0.000000	0.000000
7.900000	-0.000159	-0.000029	0.000000	-0.000000	0.000001	-0.000000	0.000000	-0.000000	0.000000
8.000000	-0.000158	-0.000044	0.000000	-0.000000	0.000001	-0.000001	0.000000	-0.000000	0.000000
8.100000	-0.000155	-0.000058	0.000000	-0.000000	0.000001	-0.000001	0.000000	-0.000000	0.000000
8.200000	-0.000152	-0.000073	0.000000	-0.000000	0.000001	-0.000001	0.000000	-0.000000	0.000000
8.300000	-0.000147	-0.000087	0.000000	0.000000	0.000001	-0.000001	0.000000	-0.000000	0.000000
8.400000	-0.000141	-0.000101	0.000000	0.000000	0.000001	-0.000001	0.000000	-0.000000	0.000000
8.500000	-0.000133	-0.000114	0.000000	0.000000	0.000001	-0.000001	0.000000	-0.000000	0.000000
8.600000	-0.000124	-0.000128	0.000000	0.000000	0.000001	-0.000001	0.000000	-0.000000	0.000000
8.700000	-0.000114	-0.000140	0.000000	0.000000	0.000001	-0.000002	0.000000	-0.000000	0.000000
8.800000	-0.000103	-0.000152	0.000000	0.000000	0.000000	-0.000002	0.000000	-0.000000	0.000000
8.900000	-0.000090	-0.000163	-0.000000	0.000000	0.000000	-0.000002	0.000000	-0.000000	0.000000
9.000000	-0.000077	-0.000173	-0.000000	0.000000	0.000000	-0.000002	-0.000000	-0.000000	0.000000
9.100000	-0.000062	-0.000182	-0.000000	0.000000	-0.000000	-0.000002	-0.000000	-0.000000	0.000000
9.200000	-0.000047	-0.000190	-0.000000	0.000000	-0.000000	-0.000002	-0.000000	-0.000000	0.000000
9.300000	-0.000030	-0.000196	-0.000000	0.000000	-0.000000	-0.000002	-0.000000	-0.000000	0.000000
9.400000	-0.000013	-0.000202	-0.000000	0.000000	-0.000001	-0.000002	-0.000000	-0.000000	0.000000
9.500000	0.000004	-0.000206	-0.000000	0.000000	-0.000001	-0.000002	-0.000000	-0.000000	0.000000
9.600000	0.000023	-0.000208	-0.000000	0.000000	-0.000001	-0.000002	-0.000000	-0.000000	0.000000
9.700000	0.000041	-0.000209	-0.000000	0.000000	-0.000001	-0.000002	-0.000000	-0.000000	0.000000
9.800000	0.000060	-0.000208	-0.000000	0.000000	-0.000001	-0.000002	-0.000000	-0.000000	0.000000
9.900000	0.000079	-0.000205	-0.000000	0.000000	-0.000001	-0.000002	-0.000000	-0.000000	0.000000
10.000000	0.000098	-0.000201	-0.000000	0.000000	-0.000001	-0.000002	-0.000000	-0.000000	0.000000
10.100000	0.000117	-0.000195	-0.000000	0.000000	-0.000002	-0.000002	-0.000000	-0.000000	0.000000
10.200000	0.000135	-0.000188	-0.000000	0.000000	-0.000002	-0.000002	-0.000000	-0.000000	0.000000
10.300000	0.000153	-0.000179	-0.000000	0.000000	-0.000002	-0.000002	-0.000000	-0.000000	0.000000
10.400000	0.000170	-0.000168	-0.000000	0.000000	-0.000002	-0.000002	-0.000000	-0.000000	0.000000
10.500000	0.000187	-0.000155	-0.000000	0.000000	-0.000002	-0.000002	-0.000000	-0.000000	0.000000
10.600000	0.000202	-0.000141	-0.000000	0.000000	-0.000002	-0.000001	-0.000000	-0.000000	0.000000
10.700000	0.000216	-0.000125	-0.000000	0.000000	-0.000002	-0.000001	-0.000000	-0.000000	0.000000
10.800000	0.000229	-0.000108	-0.000000	0.000000	-0.000002	-0.000001	-0.000000	-0.000000	0.000000
10.900000	0.000241	-0.000089	-0.000000	0.000000	-0.000002	-0.000001	-0.000000	-0.000000	0.000000
11.000000	0.000251	-0.000069	-0.000000	0.000000	-0.000002	-0.000001	-0.000000	-0.000000	0.000000
11.100000	0.000260	-0.000048	-0.000000	0.000000	-0.000002	-0.000000	-0.000000	-0.000000	0.000000
11.200000	0.000266	-0.000026	-0.000000	0.000000	-0.000002	-0.000000	-0.000000	-0.000000	0.000000
11.300000	0.000271	-0.000003	-0.000000	0.000000	-0.000002	0.000000	-0.000000	-0.000000	0.000000
11.400000	0.000274	0.000021	-0.000000	0.000000	-0.000002	0.000000	-0.000000	-0.000000	0.000000
11.500000	0.000275	0.000045	-0.000000	0.000000	-0.000002	0.000001	-0.000000	-0.000000	0.000000
11.600000	0.000274	0.000069	-0.000000	0.000000	-0.000002	0.000001	-0.000000	-0.000000	0.000000
11.700000	0.000270	0.000094	-0.000000	0.000000	-0.000002	0.000001	-0.000000	-0.000000	0.000000
